PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
247,214,23,44,5,0,5,16,1,0,28,53,0.206,0.312,0.299,0.611,67.0,64.0,3,5,0,0,1,evansph01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fairbpe01,0
17,15,3,2,1,0,0,2,0,0,1,3,0.133,0.235,0.2,0.435,20.0,3.0,1,1,0,0,0,faircst01,0
5,5,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,falteba01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,familje01,0
54,52,4,13,3,2,0,5,1,2,1,15,0.25,0.264,0.385,0.649,74.0,20.0,2,0,1,0,0,fargajo01,0
22,21,1,6,3,1,0,3,0,0,0,7,0.286,0.286,0.524,0.81,116.0,11.0,0,0,1,0,0,fargajo01,0
32,31,3,7,0,1,0,2,1,2,1,8,0.226,0.25,0.29,0.54,46.0,9.0,2,0,0,0,0,fargajo01,0
3,3,1,1,1,0,0,0,0,0,0,1,0.333,0.333,0.667,1.0,162.0,2.0,0,0,0,0,0,fariaja01,0
529,483,60,127,22,2,16,63,2,3,22,97,0.263,0.316,0.416,0.732,88.0,201.0,16,18,1,5,1,farmeky01,0
43,36,0,0,0,0,0,1,0,0,1,14,0.0,0.026,0.0,0.026,-92.0,0.0,0,0,5,1,0,feddeer01,0
1,0,1,0,0,0,0,0,0,0,1,0,,1.0,,,,0.0,0,0,0,0,0,felicma01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,felizmi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,felizmi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,felizmi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,felizmi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,felizne01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,felizne01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,felizne01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,feltnry01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fernaju02,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,fernaju01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,feyerjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,feyerjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,feyerjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,finneky01,0
8,8,1,2,0,1,0,1,0,0,0,1,0.25,0.25,0.5,0.75,96.0,4.0,0,0,0,0,0,fishede01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,flaaja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,flaaja01,0
26,17,2,2,0,0,1,3,0,0,5,7,0.118,0.304,0.294,0.598,68.0,5.0,0,0,3,1,0,flaheja01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,flemijo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fletcaa01,0
665,626,74,164,27,3,2,47,15,3,31,60,0.262,0.297,0.324,0.622,70.0,203.0,10,1,6,1,1,fletcda02,0
3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,flexech01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,florebe01,0
436,389,57,102,16,1,18,53,1,0,41,56,0.262,0.335,0.447,0.782,111.0,174.0,11,3,0,3,0,florewi01,0
25,20,3,6,2,0,1,2,1,0,5,6,0.3,0.44,0.55,0.99,171.0,11.0,0,0,0,0,0,flories01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,florody01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,foltymi01,0
72,60,6,8,0,0,3,5,0,0,11,23,0.133,0.278,0.283,0.561,56.0,17.0,1,1,0,0,1,fordmi01,0
34,31,6,9,0,0,4,7,1,0,3,8,0.29,0.353,0.677,1.03,170.0,21.0,1,0,0,0,0,forteni01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fostema01,0
21,20,3,5,0,0,0,1,1,0,1,6,0.25,0.286,0.25,0.536,49.0,5.0,0,0,0,0,0,fowlede01,0
46,41,3,7,1,0,0,2,1,0,3,20,0.171,0.239,0.195,0.434,20.0,8.0,0,1,0,1,0,fowledu01,0
265,214,27,45,7,0,9,36,10,2,46,71,0.21,0.352,0.369,0.721,104.0,79.0,3,2,1,2,1,fraleja01,0
650,571,85,166,32,1,18,73,0,0,46,106,0.291,0.368,0.445,0.813,128.0,254.0,13,27,0,6,1,francty01,0
403,377,31,79,22,0,11,47,0,0,20,67,0.21,0.253,0.355,0.609,65.0,134.0,12,3,0,3,0,francma02,0
308,281,53,81,18,5,7,39,2,1,24,37,0.288,0.347,0.463,0.81,127.0,130.0,2,2,0,1,0,francwa01,0
4,3,0,0,0,0,0,0,0,0,1,2,0.0,0.25,0.0,0.25,-23.0,0.0,0,0,0,0,0,frankse01,0
639,577,83,176,36,5,5,43,10,5,48,69,0.305,0.368,0.411,0.779,114.0,237.0,10,10,3,1,2,fraziad01,0
428,386,58,125,28,4,4,32,5,4,35,46,0.324,0.388,0.448,0.836,126.0,173.0,6,6,0,1,1,fraziad01,0
211,191,25,51,8,1,1,11,5,1,13,23,0.267,0.327,0.335,0.662,86.0,64.0,4,4,3,0,1,fraziad01,0
218,183,20,34,9,0,5,15,2,0,32,65,0.186,0.317,0.317,0.633,76.0,58.0,8,3,0,0,0,frazicl01,0
40,35,3,3,1,0,0,4,0,0,3,6,0.086,0.2,0.114,0.314,-11.0,4.0,1,2,0,0,0,frazito01,0
40,33,3,6,1,0,0,4,0,0,2,17,0.182,0.222,0.212,0.434,13.0,7.0,0,0,4,1,0,freelky01,0
695,600,120,180,25,2,31,83,8,3,85,107,0.3,0.393,0.503,0.896,136.0,302.0,11,8,0,2,15,freemfr01,0
65,59,6,11,0,0,0,3,1,1,5,20,0.186,0.262,0.186,0.448,20.0,11.0,1,1,0,0,1,freemmi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,friaslu01,0
67,55,7,15,3,0,0,5,0,0,4,18,0.273,0.322,0.327,0.649,74.0,18.0,0,0,8,0,0,friedma01,0
36,31,9,9,1,0,1,2,0,0,4,2,0.29,0.361,0.419,0.78,102.0,13.0,0,0,0,1,0,friedtj01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,frypa01,0
284,271,30,61,11,1,7,33,0,0,12,65,0.225,0.257,0.351,0.608,54.0,95.0,5,0,0,1,1,fuentjo01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,fulmeca01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fulmemi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,funkhky01,0
124,112,9,28,6,0,1,7,0,0,8,20,0.25,0.298,0.33,0.628,71.0,37.0,2,0,2,1,0,gallaca01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gallegi01,0
42,32,2,6,2,0,0,3,0,0,1,18,0.188,0.212,0.25,0.462,25.0,8.0,1,0,9,0,0,galleza01,0
616,498,90,99,13,1,38,77,6,0,111,213,0.199,0.351,0.458,0.808,121.0,228.0,6,6,0,1,5,gallojo01,0
388,310,57,69,6,1,25,55,6,0,74,125,0.223,0.379,0.49,0.869,138.0,152.0,3,4,0,0,4,gallojo01,0
228,188,33,30,7,0,13,22,0,0,37,88,0.16,0.303,0.404,0.707,93.0,76.0,3,2,0,1,1,gallojo01,0
394,356,53,86,15,1,14,40,1,0,27,77,0.242,0.302,0.407,0.709,92.0,145.0,6,5,2,3,1,galvifr01,0
274,249,36,62,12,1,9,26,1,0,18,58,0.249,0.306,0.414,0.72,95.0,103.0,5,3,2,1,1,galvifr01,0
120,107,17,24,3,0,5,14,0,0,9,19,0.224,0.292,0.393,0.684,84.0,42.0,1,2,0,2,0,galvifr01,0
400,340,43,84,18,3,8,26,3,6,51,105,0.247,0.347,0.388,0.735,100.0,132.0,7,3,2,4,2,gamelbe01,0
17,14,1,1,1,0,0,0,0,0,3,6,0.071,0.235,0.143,0.378,9.0,2.0,1,0,0,0,0,gamelbe01,0
383,326,42,83,17,3,8,26,3,6,48,99,0.255,0.352,0.399,0.75,104.0,130.0,6,3,2,4,2,gamelbe01,0
18,13,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,5,0,0,gantjo01,0
18,13,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,5,0,0,gantjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gantjo01,0
622,581,77,141,26,2,31,90,16,5,32,194,0.243,0.286,0.454,0.741,100.0,264.0,15,5,0,4,0,garciad02,0
94,88,8,18,1,0,3,7,0,0,1,28,0.205,0.239,0.318,0.557,55.0,28.0,4,3,2,0,0,garciar01,0
515,461,68,121,18,0,29,86,8,4,38,121,0.262,0.33,0.49,0.82,119.0,226.0,12,11,0,5,5,garciav01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garcied01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garcied01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,garcija04,0
474,415,60,111,22,4,5,54,6,2,41,97,0.267,0.335,0.376,0.711,95.0,156.0,12,4,9,5,0,garcile02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garcilu03,0
247,236,29,57,18,2,6,22,0,2,11,43,0.242,0.275,0.411,0.686,86.0,97.0,8,0,0,0,1,garcilu04,0
6,6,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,garcilu05,0
117,106,8,16,3,0,1,8,0,0,8,42,0.151,0.216,0.208,0.423,18.0,22.0,2,1,1,1,0,garciro02,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,garciro03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garciyi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garciyi01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garciyi01,0
461,387,47,86,16,4,10,39,4,0,60,100,0.222,0.327,0.362,0.689,90.0,140.0,3,3,5,6,0,gardnbr01,0
107,99,17,23,8,0,5,10,1,0,6,32,0.232,0.28,0.465,0.745,102.0,46.0,2,1,0,1,0,garliky01,0
68,62,9,13,5,0,6,11,0,0,3,18,0.21,0.25,0.581,0.831,122.0,36.0,2,1,0,2,0,garnedu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,garream01,0
11,11,1,2,0,0,0,0,0,0,0,4,0.182,0.182,0.182,0.364,-1.0,2.0,0,0,0,0,0,garrebr01,0
243,207,29,53,15,0,13,34,1,1,31,71,0.256,0.358,0.517,0.875,139.0,107.0,4,3,0,2,0,garvemi01,0
62,54,6,10,0,0,0,4,0,0,2,31,0.185,0.211,0.185,0.396,10.0,10.0,0,0,5,1,0,gausmke01,0
3,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,germado01,0
13,13,0,2,0,0,0,0,0,0,0,4,0.154,0.154,0.154,0.308,-16.0,2.0,0,0,0,0,0,giambtr01,0
30,29,3,4,0,0,1,2,0,0,0,10,0.138,0.138,0.241,0.379,0.0,7.0,0,0,1,0,0,gibsoky01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gibsoky01,0
28,27,3,4,0,0,1,2,0,0,0,9,0.148,0.148,0.259,0.407,8.0,7.0,0,0,1,0,0,gibsoky01,0
11,9,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,2,0,0,gilbety01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gilbrlu01,0
210,188,23,41,10,0,5,16,11,0,11,54,0.218,0.282,0.351,0.633,74.0,66.0,1,7,1,3,0,gimenan01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,ginkeke01,0
4,4,0,1,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,38.0,1.0,0,0,0,0,0,giolilu01,0
44,36,1,4,0,0,1,5,0,0,7,13,0.111,0.25,0.194,0.444,26.0,7.0,0,0,0,1,0,gittech01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,givenmy01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,givenmy01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,givenmy01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,glasnty01,0
1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,1,0,0,godleza01,0
40,37,2,6,1,0,0,3,0,0,3,14,0.162,0.225,0.189,0.414,19.0,7.0,2,0,0,0,0,godoyjo01,0
679,603,102,177,36,2,31,99,12,0,67,136,0.294,0.365,0.514,0.879,141.0,310.0,13,4,0,5,2,goldspa01,0
42,32,0,3,0,0,0,1,0,0,1,13,0.094,0.121,0.094,0.215,-43.0,3.0,1,0,9,0,0,gombeau01,0
375,349,49,88,15,1,14,52,0,0,19,78,0.252,0.301,0.421,0.723,98.0,147.0,15,6,0,1,3,gomesya01,0
235,218,30,59,11,1,9,35,0,0,13,47,0.271,0.323,0.454,0.778,112.0,99.0,12,4,0,0,3,gomesya01,0
140,131,19,29,4,0,5,17,0,0,6,31,0.221,0.264,0.366,0.631,75.0,48.0,3,2,0,1,0,gomesya01,0
19,17,2,3,1,0,0,0,0,0,1,8,0.176,0.222,0.235,0.458,23.0,4.0,0,0,1,0,0,gonsoto01,0
4,4,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gonzama02,0
34,31,3,5,1,0,0,1,0,0,1,16,0.161,0.188,0.194,0.381,-2.0,6.0,0,0,2,0,0,gonzach01,0
229,220,17,51,7,1,2,21,2,2,8,40,0.232,0.258,0.3,0.558,51.0,66.0,4,0,0,1,0,gonzaer01,0
11,8,2,2,2,0,0,0,0,0,3,2,0.25,0.455,0.5,0.955,162.0,4.0,1,0,0,0,0,gonzalu03,0
307,276,30,55,14,0,5,28,3,2,20,78,0.199,0.275,0.304,0.579,56.0,84.0,8,9,1,1,0,gonzama01,0
271,242,25,49,14,0,2,20,3,2,19,70,0.202,0.281,0.285,0.567,53.0,69.0,5,8,1,1,0,gonzama01,0
36,34,5,6,0,0,3,8,0,0,1,8,0.176,0.222,0.441,0.663,76.0,15.0,3,1,0,0,0,gonzama01,0
33,32,4,8,3,0,0,2,0,0,1,11,0.25,0.273,0.344,0.616,67.0,11.0,1,0,0,0,0,gonzaro01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,gonzavi02,0
325,290,39,62,11,2,9,33,14,5,29,107,0.214,0.292,0.359,0.651,81.0,104.0,6,4,0,2,0,goodrni01,0
271,235,33,52,10,1,8,29,1,0,33,58,0.221,0.319,0.374,0.693,89.0,88.0,2,1,1,1,0,goodwbr01,0
216,200,19,48,9,1,4,23,10,1,12,55,0.24,0.292,0.355,0.647,79.0,71.0,7,3,0,1,0,gordoni01,0
373,345,40,90,14,0,7,47,4,2,24,81,0.261,0.314,0.362,0.676,84.0,125.0,3,3,0,1,0,gosseph01,0
6,6,0,1,0,0,0,0,0,0,0,4,0.167,0.167,0.167,0.333,-14.0,1.0,0,0,0,0,0,goudeas01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,goudeas01,0
6,6,0,1,0,0,0,0,0,0,0,4,0.167,0.167,0.167,0.333,-14.0,1.0,0,0,0,0,0,goudeas01,0
375,279,60,67,9,0,23,62,0,0,87,82,0.24,0.42,0.52,0.939,155.0,145.0,15,3,1,5,0,grandya01,0
2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gratebr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,graveke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,graveke01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,graveke01,0
50,47,2,5,0,0,0,3,0,0,0,32,0.106,0.106,0.106,0.213,-45.0,5.0,0,0,3,0,0,grayjo02,0
24,22,0,1,0,0,0,0,0,0,1,12,0.045,0.087,0.045,0.132,-62.0,1.0,0,0,1,0,0,grayjo03,0
3,3,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,grayjo03,0
21,19,0,1,0,0,0,0,0,0,1,9,0.053,0.1,0.053,0.153,-56.0,1.0,0,0,1,0,0,grayjo03,0
43,41,4,6,0,0,0,0,0,0,1,10,0.146,0.167,0.146,0.313,-17.0,6.0,1,0,1,0,0,grayso01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greench03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greenco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greenco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greenco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greenco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greenco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greensh02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greensh02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,greensh02,0
408,368,35,77,16,2,13,54,3,0,25,67,0.209,0.27,0.37,0.639,71.0,136.0,8,8,0,7,1,gregodi01,0
82,72,7,17,4,0,1,7,0,0,9,31,0.236,0.321,0.333,0.654,84.0,24.0,0,0,1,0,0,greingr01,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,greinza01,0
545,511,59,123,25,1,22,81,0,3,27,114,0.241,0.281,0.423,0.703,87.0,216.0,17,3,0,4,0,grichra01,0
527,462,61,112,28,3,15,62,13,5,54,119,0.242,0.327,0.413,0.74,106.0,191.0,10,6,1,4,2,grishtr01,0
671,557,88,133,23,3,23,67,20,5,98,155,0.239,0.357,0.415,0.772,115.0,231.0,8,8,2,6,3,grossro01,0
6,5,0,0,0,0,0,0,0,0,1,4,0.0,0.167,0.0,0.167,-48.0,0.0,0,0,0,0,0,gsellro01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guentse01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guerrde01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,guerrja01,0
0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guerrja02,0
2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,guerrju02,0
698,604,123,188,29,1,48,111,4,1,86,110,0.311,0.401,0.601,1.002,167.0,363.0,20,6,0,2,7,guerrvl02,0
156,132,13,35,3,0,1,5,0,2,23,23,0.265,0.374,0.311,0.685,92.0,41.0,2,0,1,0,2,guilllu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guilmpr01,0
541,500,62,138,28,2,21,84,1,3,32,102,0.276,0.319,0.466,0.785,109.0,233.0,8,2,1,6,1,gurrilo01,0
605,530,83,169,31,0,15,81,1,1,59,68,0.319,0.383,0.462,0.846,131.0,245.0,16,4,0,12,2,gourryu01,0
4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gushuta01,0
2,2,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,gustaja01,0
295,272,23,63,8,3,3,20,0,1,19,76,0.232,0.292,0.316,0.608,67.0,86.0,4,4,0,0,0,gutieke01,0
142,135,9,29,4,2,1,8,0,1,6,31,0.215,0.254,0.296,0.55,49.0,40.0,3,1,0,0,0,gutieke01,0
153,137,14,34,4,1,2,12,0,0,13,45,0.248,0.327,0.336,0.663,83.0,46.0,1,3,0,0,0,gutieke01,0
42,33,3,3,0,0,0,1,0,0,2,14,0.091,0.143,0.091,0.234,-37.0,3.0,0,0,7,0,0,gutievl01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,guzmajo04,0
17,16,1,1,0,0,1,1,0,0,1,6,0.063,0.118,0.25,0.368,-3.0,4.0,0,0,0,0,0,guzmaro01,0
381,351,48,81,12,1,22,61,2,0,26,119,0.231,0.286,0.459,0.745,103.0,161.0,11,2,0,2,0,haaseer01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,haderjo01,0
30,26,2,3,0,0,0,2,0,0,4,14,0.115,0.233,0.115,0.349,0.0,3.0,0,0,0,0,0,hagerja01,0
8,8,1,1,0,0,0,0,0,0,0,3,0.125,0.125,0.125,0.25,-31.0,1.0,0,0,0,0,0,hagerja01,0
22,18,1,2,0,0,0,2,0,0,4,11,0.111,0.273,0.111,0.384,10.0,2.0,0,0,0,0,0,hagerja01,0
94,86,15,16,3,0,2,5,5,1,6,28,0.186,0.247,0.291,0.538,51.0,25.0,1,1,1,0,0,haggesa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,haleda02,0
135,127,23,28,8,3,2,11,9,0,4,47,0.22,0.242,0.378,0.62,66.0,48.0,1,0,3,1,0,hamilbi02,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,hammejd01,0
494,453,69,106,21,6,11,33,17,7,33,118,0.234,0.289,0.38,0.669,70.0,172.0,6,3,3,2,2,hampsga01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,handbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,handbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,handbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,handbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,handbr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hanhoer01,0
691,620,110,157,23,2,39,100,1,0,54,169,0.253,0.318,0.485,0.804,122.0,301.0,12,9,0,8,2,hanigmi01,0
535,465,63,105,20,1,25,66,9,2,62,156,0.226,0.323,0.434,0.757,103.0,202.0,12,5,2,1,0,happia01,0
15,14,0,0,0,0,0,0,0,0,1,5,0.0,0.067,0.0,0.067,-79.0,0.0,0,0,0,0,0,happja01,0
15,14,0,0,0,0,0,0,0,0,1,5,0.0,0.067,0.0,0.067,-79.0,0.0,0,0,0,0,0,happja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hardybl01,0
599,488,101,151,42,1,35,84,13,3,100,134,0.309,0.429,0.615,1.044,179.0,300.0,12,5,2,4,14,harpebr03,1
2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,harpery01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,harriwi10,0
558,505,58,141,33,2,8,60,9,5,31,75,0.279,0.341,0.4,0.741,106.0,202.0,9,18,0,3,0,harrijo05,0
359,320,39,94,23,2,6,38,5,2,25,50,0.294,0.366,0.434,0.8,120.0,139.0,4,12,0,1,0,harrijo05,0
199,185,19,47,10,0,2,22,4,3,6,25,0.254,0.296,0.341,0.637,79.0,63.0,5,6,0,2,0,harrijo05,0
11,10,0,2,1,0,0,0,0,1,0,3,0.2,0.2,0.3,0.5,33.0,3.0,0,0,1,0,0,harrimo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hartlge01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hartlge01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hartlge01,0
6,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,1,0,0,harvema01,0
21,21,2,4,1,0,0,0,0,0,0,4,0.19,0.19,0.238,0.429,16.0,5.0,0,0,0,0,0,haselad01,0
396,362,49,93,20,2,6,38,9,1,31,87,0.257,0.316,0.373,0.689,86.0,135.0,11,1,0,2,0,hayeske01,0
529,488,73,125,26,4,22,71,4,3,28,107,0.256,0.308,0.461,0.769,107.0,225.0,9,9,3,1,0,haysau01,0
4,3,1,1,0,0,0,0,0,0,1,2,0.333,0.5,0.333,0.833,136.0,1.0,0,0,0,0,0,heanean01,0
3,2,1,1,0,0,0,0,0,0,1,1,0.5,0.667,0.5,1.167,227.0,1.0,0,0,0,0,0,heanean01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,heanean01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hearnta01,0
39,35,3,5,1,0,0,1,0,2,4,15,0.143,0.231,0.171,0.402,12.0,6.0,0,0,0,0,1,heathni01,0
312,286,32,51,7,0,10,31,1,0,15,87,0.178,0.22,0.308,0.527,43.0,88.0,7,1,7,3,1,hedgeau01,0
285,265,22,52,13,0,10,32,3,1,15,58,0.196,0.239,0.358,0.598,62.0,95.0,8,1,1,3,0,heimjo01,0
