PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
132,121,9,29,4,0,4,10,1,0,11,42,0.24,0.303,0.372,0.675,91.0,45.0,1,0,0,0,1,huffsa01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hughebr01,0
201,176,20,31,8,3,3,17,4,1,23,64,0.176,0.274,0.307,0.58,65.0,54.0,4,1,0,1,0,hummeco01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,hunteto02,0
128,119,13,26,4,0,1,9,3,0,9,21,0.218,0.273,0.277,0.551,58.0,33.0,0,0,0,0,0,ibanean01,0
467,439,48,128,30,0,3,47,2,3,17,56,0.292,0.328,0.38,0.708,91.0,167.0,11,8,0,3,0,iglesjo01,0
8,8,1,1,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.25,-28.0,1.0,0,0,0,0,0,inciaen01,0
431,386,48,96,16,2,10,41,3,4,31,94,0.249,0.327,0.378,0.705,94.0,146.0,5,14,0,0,1,indiajo01,0
278,256,32,54,10,4,5,28,9,6,16,75,0.211,0.264,0.34,0.603,70.0,87.0,5,3,1,2,0,isbelky01,0
12,12,0,3,0,0,0,0,0,0,0,7,0.25,0.25,0.25,0.5,42.0,3.0,0,0,0,0,0,jacksal02,0
3,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jacksdr01,0
64,55,11,9,0,0,0,2,3,0,8,10,0.164,0.281,0.164,0.445,33.0,9.0,0,1,0,0,0,jankotr01,0
63,54,11,9,0,0,0,2,3,0,8,9,0.167,0.286,0.167,0.452,35.0,9.0,0,1,0,0,0,jankotr01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jankotr01,0
248,215,34,56,10,0,15,44,1,0,25,44,0.26,0.339,0.516,0.855,142.0,111.0,1,3,0,5,1,janseda01,0
236,212,25,44,10,1,7,27,0,0,23,62,0.208,0.285,0.363,0.648,85.0,77.0,6,0,1,0,0,jeffery01,0
327,292,40,86,12,0,16,54,0,0,28,72,0.295,0.358,0.5,0.858,141.0,146.0,8,3,0,4,0,jimenel02,0
467,404,56,96,20,4,7,28,6,2,55,97,0.238,0.338,0.359,0.697,89.0,145.0,8,7,0,1,0,joeco01,0
19,18,1,2,0,0,0,2,0,0,1,7,0.111,0.158,0.111,0.269,-21.0,2.0,0,0,0,0,0,johnsbr03,0
94,86,10,21,5,0,2,13,0,0,8,31,0.244,0.309,0.372,0.681,96.0,32.0,2,0,0,0,1,jonesno01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,jonesta01,0
696,570,133,177,28,0,62,131,16,3,111,175,0.311,0.425,0.686,1.111,210.0,391.0,14,6,0,5,19,judgeaa01,1
102,98,9,20,4,1,5,14,2,0,4,39,0.204,0.235,0.418,0.654,81.0,41.0,2,0,0,0,0,jungjo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kaprija01,0
11,7,2,1,1,0,0,0,0,0,3,1,0.143,0.4,0.286,0.686,103.0,2.0,0,0,1,0,0,katohgo01,0
181,163,20,23,5,1,7,17,5,2,16,61,0.141,0.221,0.313,0.534,55.0,51.0,3,1,0,1,0,kelenja01,0
354,317,40,67,18,0,7,35,2,0,29,71,0.211,0.282,0.334,0.617,75.0,106.0,10,4,0,4,0,kellyca02,0
558,497,61,117,24,2,7,46,11,1,45,69,0.235,0.307,0.334,0.641,90.0,166.0,5,8,5,3,0,kempto01,0
94,83,10,18,2,2,1,12,0,0,8,23,0.217,0.287,0.325,0.613,74.0,27.0,1,1,0,2,0,kennebu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kenneia01,0
446,388,54,88,18,1,9,43,3,2,49,66,0.227,0.318,0.348,0.666,92.0,135.0,7,5,0,4,1,keplema01,0
221,206,28,47,8,0,7,22,6,1,14,61,0.228,0.281,0.369,0.649,88.0,76.0,2,1,0,0,0,kiermke01,0
582,517,58,130,29,3,11,59,12,2,51,100,0.251,0.325,0.383,0.708,105.0,198.0,9,7,3,4,0,kimha01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kimbrcr01,0
531,483,66,126,20,0,4,48,22,4,35,72,0.261,0.314,0.327,0.642,84.0,158.0,13,5,3,5,2,kineris01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kingesc01,0
156,144,14,36,7,0,3,21,0,0,5,36,0.25,0.29,0.361,0.651,86.0,52.0,5,4,0,2,0,kirilal01,0
541,470,59,134,19,0,14,63,0,0,63,58,0.285,0.372,0.415,0.786,127.0,195.0,11,4,0,4,2,kirkal01,0
46,39,4,5,1,0,0,4,0,0,5,12,0.128,0.239,0.154,0.393,16.0,6.0,0,1,0,1,0,knappan01,0
42,35,4,5,1,0,0,4,0,0,5,9,0.143,0.262,0.171,0.433,27.0,6.0,0,1,0,1,0,knappan01,0
35,31,2,4,1,0,0,2,0,0,3,9,0.129,0.229,0.161,0.39,14.0,5.0,0,1,0,0,0,knappan01,0
4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,knappan01,0
7,4,2,1,0,0,0,2,0,0,2,0,0.25,0.429,0.25,0.679,101.0,1.0,0,0,0,1,0,knappan01,0
293,260,28,56,10,0,4,25,0,1,26,62,0.215,0.301,0.3,0.601,74.0,78.0,9,6,1,0,0,kniznan01,0
21,20,3,4,2,0,1,3,0,0,1,9,0.2,0.238,0.45,0.688,84.0,9.0,1,0,0,0,0,kolozma01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,krehbjo01,0
84,73,8,13,1,0,1,6,0,1,6,22,0.178,0.244,0.233,0.477,39.0,17.0,0,1,2,2,0,kreidry01,0
10,8,0,1,0,0,0,0,0,0,2,3,0.125,0.3,0.125,0.425,28.0,1.0,0,0,0,0,0,krizaja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,kuhnejo01,0
638,563,89,168,25,7,6,52,19,5,62,60,0.298,0.373,0.4,0.772,124.0,225.0,9,7,2,4,2,kwanst01,0
195,180,17,43,14,0,2,14,0,0,11,30,0.239,0.282,0.35,0.632,79.0,63.0,4,1,0,3,0,lasteto01,0
62,60,4,11,2,1,0,0,0,0,2,15,0.183,0.21,0.25,0.46,30.0,15.0,0,0,0,0,0,lagarju01,0
111,97,13,21,6,1,3,6,0,1,11,38,0.216,0.315,0.392,0.707,100.0,38.0,4,3,0,0,0,lambja01,0
77,67,10,16,5,1,2,4,0,1,8,24,0.239,0.338,0.433,0.77,115.0,29.0,4,2,0,0,0,lambja01,0
34,30,3,5,1,0,1,2,0,0,3,14,0.167,0.265,0.3,0.565,66.0,9.0,0,1,0,0,0,lambja01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lambeji01,0
153,142,14,31,10,1,6,22,0,0,9,53,0.218,0.261,0.43,0.691,99.0,61.0,4,0,0,2,0,langesh01,0
180,160,22,37,13,0,5,18,0,0,18,57,0.231,0.306,0.406,0.712,102.0,65.0,1,0,0,2,1,larnatr01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,larseja01,0
383,346,49,73,18,0,13,34,11,6,25,104,0.211,0.287,0.376,0.663,94.0,130.0,6,12,0,0,0,laurera01,0
15,12,0,1,0,0,0,0,0,0,3,4,0.083,0.267,0.083,0.35,8.0,1.0,0,0,0,0,0,lavasbr01,0
169,156,18,41,10,0,4,11,4,2,12,53,0.263,0.32,0.404,0.723,103.0,63.0,0,1,0,0,0,leblach01,0
2,2,1,1,0,0,1,3,0,0,0,0,0.5,0.5,2.0,2.5,574.0,4.0,0,0,0,0,0,leekh01,0
26,25,1,4,2,0,0,4,0,0,1,9,0.16,0.192,0.24,0.432,23.0,6.0,1,0,0,0,0,leeko01,0
541,467,74,122,18,0,12,46,4,3,67,71,0.261,0.357,0.377,0.734,110.0,176.0,12,4,1,2,0,lemahdj01,0
86,71,6,12,3,0,0,4,0,0,13,27,0.169,0.298,0.211,0.509,50.0,15.0,2,0,2,0,0,leonsa01,0
21,15,0,2,0,0,0,0,0,0,6,4,0.133,0.381,0.133,0.514,59.0,2.0,1,0,0,0,0,leonsa01,0
65,56,6,10,3,0,0,4,0,0,7,23,0.179,0.27,0.232,0.502,46.0,13.0,1,0,2,0,0,leonsa01,0
5,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,lestejo02,0
62,56,6,8,0,0,3,5,0,0,5,19,0.143,0.226,0.304,0.529,54.0,17.0,2,1,0,0,0,lewisky01,0
41,40,5,12,4,0,2,5,0,0,1,5,0.3,0.317,0.55,0.867,143.0,22.0,2,0,0,0,0,lewisro02,0
5,5,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,liberlu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,liberma01,0
706,630,98,170,25,5,26,107,16,6,59,133,0.27,0.339,0.449,0.788,125.0,283.0,11,10,0,7,2,lindofr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,loaisjo01,0
46,43,13,8,1,0,2,4,8,2,2,7,0.186,0.239,0.349,0.588,65.0,15.0,0,1,0,0,0,locasti01,0
298,266,31,65,13,0,14,42,0,0,27,83,0.244,0.315,0.451,0.767,116.0,120.0,6,2,0,3,2,longoev01,0
10,9,0,0,0,0,0,0,0,0,1,5,0.0,0.1,0.0,0.1,-67.0,0.0,0,0,0,0,0,lopesch01,0
156,145,15,38,5,1,1,10,3,1,9,21,0.262,0.314,0.331,0.645,78.0,48.0,1,2,0,0,1,lopezal03,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lopezjo02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lopezjo02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lopezjo02,0
480,436,51,99,12,4,0,20,13,3,29,63,0.227,0.281,0.273,0.554,58.0,119.0,8,4,10,1,0,lopezni01,0
10,9,0,6,0,0,0,3,0,1,1,1,0.667,0.7,0.667,1.367,298.0,6.0,0,0,0,0,0,lopezot01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lopezre01,0
266,235,31,52,10,2,8,25,1,0,27,61,0.221,0.308,0.383,0.691,101.0,90.0,1,3,0,1,0,lowebr01,0
198,181,24,40,12,2,2,13,3,0,15,66,0.221,0.284,0.343,0.627,82.0,62.0,1,1,1,0,1,lowejo01,0
645,593,74,179,26,3,27,76,2,2,48,147,0.302,0.358,0.492,0.851,139.0,292.0,10,4,0,0,2,lowena01,0
184,167,14,30,5,0,3,16,1,0,15,39,0.18,0.245,0.263,0.508,50.0,44.0,5,0,0,2,0,lowrije01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lugose01,0
234,205,26,36,5,0,11,28,5,1,25,60,0.176,0.274,0.361,0.634,79.0,74.0,5,3,0,1,1,luplojo01,0
471,421,66,116,20,7,6,42,7,2,47,95,0.276,0.346,0.399,0.745,109.0,168.0,3,0,0,3,0,luxga01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,lynchda02,0
17,15,1,3,0,0,0,0,0,0,1,5,0.2,0.294,0.2,0.494,45.0,3.0,0,1,0,0,0,machadi01,0
644,578,100,172,37,1,32,102,9,1,63,133,0.298,0.366,0.531,0.898,157.0,307.0,12,1,0,2,10,machama01,0
253,223,26,49,12,0,1,13,1,1,25,47,0.22,0.3,0.287,0.587,75.0,64.0,6,2,0,3,0,machivi01,0
57,50,2,7,0,0,0,6,0,0,6,17,0.14,0.228,0.14,0.368,9.0,7.0,2,0,0,1,0,mackida01,0
43,37,0,7,0,0,0,6,0,0,5,12,0.189,0.279,0.189,0.468,37.0,7.0,2,0,0,1,0,mackida01,0
14,13,2,0,0,0,0,0,0,0,1,5,0.0,0.071,0.0,0.071,-76.0,0.0,0,0,0,0,0,mackida01,0
228,209,19,52,7,0,0,7,3,1,14,27,0.249,0.305,0.282,0.588,66.0,59.0,6,3,2,0,0,madrini01,0
123,113,10,20,7,0,1,7,2,1,10,31,0.177,0.244,0.265,0.509,45.0,30.0,0,0,0,0,0,madribl01,0
206,181,19,40,10,0,3,17,0,0,19,54,0.221,0.301,0.326,0.627,82.0,59.0,6,3,0,3,0,mailelu01,0
379,344,40,64,12,0,15,45,0,0,22,116,0.186,0.248,0.352,0.6,70.0,121.0,6,7,4,2,0,maldoma01,0
587,519,56,124,23,1,18,63,0,0,53,135,0.239,0.319,0.391,0.71,103.0,203.0,12,10,0,5,2,mancitr01,0
401,354,39,95,16,1,10,41,0,0,35,86,0.268,0.347,0.404,0.751,116.0,143.0,4,9,0,3,2,mancitr01,0
186,165,17,29,7,0,8,22,0,0,18,49,0.176,0.258,0.364,0.622,76.0,60.0,8,1,0,2,0,mancitr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,mantijo01,0
177,160,18,33,6,2,2,13,2,1,10,44,0.206,0.256,0.306,0.562,59.0,49.0,1,1,5,1,0,marcatu01,0
363,336,36,92,18,2,4,47,7,3,24,68,0.274,0.325,0.375,0.7,104.0,126.0,7,2,0,1,1,margoma01,0
82,77,9,18,6,0,2,6,2,1,4,24,0.234,0.272,0.39,0.661,85.0,30.0,2,0,1,0,1,marisja01,0
6,6,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,marrede01,0
461,424,49,104,18,4,11,52,10,4,28,158,0.245,0.295,0.384,0.679,91.0,163.0,4,3,3,3,1,marshbr02,0
323,292,34,66,9,2,8,37,8,2,22,117,0.226,0.284,0.353,0.637,80.0,103.0,2,3,3,3,1,marshbr02,0
138,132,15,38,9,2,3,15,2,2,6,41,0.288,0.319,0.455,0.773,117.0,60.0,2,0,0,0,0,marshbr02,0
558,492,68,118,42,2,12,52,5,1,55,101,0.24,0.321,0.407,0.727,105.0,200.0,12,6,0,5,3,marteke01,0
505,466,76,136,24,5,16,63,18,9,26,97,0.292,0.347,0.468,0.814,132.0,218.0,18,13,0,0,0,martest01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,martibr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,martich02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,martich02,0
33,30,4,5,0,2,0,3,3,1,3,10,0.167,0.242,0.3,0.542,56.0,9.0,0,0,0,0,0,martiri01,0
596,533,76,146,43,1,16,62,0,0,52,145,0.274,0.341,0.448,0.79,117.0,239.0,20,5,0,5,1,martijd02,0
194,173,16,42,9,1,4,17,3,0,9,46,0.243,0.307,0.376,0.683,93.0,65.0,1,8,2,2,0,massemi02,0
17,16,1,3,0,0,0,0,1,0,1,6,0.188,0.235,0.188,0.423,26.0,3.0,0,0,0,0,0,mastrmi01,0
533,494,63,109,25,7,13,50,35,9,27,147,0.221,0.267,0.379,0.646,84.0,187.0,8,5,3,2,0,mateojo01,0
91,81,13,20,3,0,6,20,3,0,9,30,0.247,0.319,0.506,0.825,130.0,41.0,0,0,0,1,0,mathima01,0
17,16,2,2,0,0,1,4,1,0,0,4,0.125,0.118,0.313,0.43,16.0,5.0,0,0,0,1,0,mathima01,0
74,65,11,18,3,0,5,16,2,0,9,26,0.277,0.365,0.554,0.919,157.0,36.0,0,0,0,0,0,mathima01,0
71,67,7,14,2,0,2,5,1,0,2,25,0.209,0.254,0.328,0.582,66.0,22.0,1,2,0,0,0,matijjj01,0
85,72,13,18,2,1,5,17,0,0,10,29,0.25,0.341,0.514,0.855,139.0,37.0,0,1,0,2,0,matonni01,0
74,70,8,13,1,1,1,6,1,0,3,17,0.186,0.23,0.271,0.501,42.0,19.0,1,1,0,0,0,mayfija01,0
171,159,16,42,8,0,2,18,0,0,10,40,0.264,0.316,0.352,0.668,94.0,56.0,3,2,0,0,0,mazarno01,0
72,68,4,13,4,0,1,6,0,0,2,9,0.191,0.214,0.294,0.508,45.0,20.0,0,0,2,0,0,mazeipa01,0
191,174,19,34,6,0,3,18,3,0,11,46,0.195,0.257,0.282,0.538,55.0,49.0,5,4,0,2,0,mccanja02,0
354,321,53,91,16,3,8,43,23,3,23,76,0.283,0.342,0.427,0.769,117.0,137.0,3,6,3,1,0,mccarja02,0
407,359,47,88,12,2,14,44,4,3,46,106,0.245,0.332,0.407,0.738,111.0,146.0,5,1,0,1,0,mccorch01,0
580,515,66,122,25,0,17,69,8,6,57,124,0.237,0.316,0.384,0.7,97.0,198.0,10,4,0,4,1,mccutan01,0
6,4,0,0,0,0,0,0,0,0,2,3,0.0,0.333,0.0,0.333,10.0,0.0,0,0,0,0,0,mcdonmi01,0
274,249,25,67,14,1,3,22,1,0,12,56,0.269,0.307,0.369,0.677,90.0,92.0,6,3,6,3,0,mcguire01,0
166,151,12,34,9,0,0,10,0,0,6,33,0.225,0.261,0.285,0.546,56.0,43.0,2,2,5,2,0,mcguire01,0
108,98,13,33,5,1,3,12,1,0,6,23,0.337,0.377,0.5,0.877,142.0,49.0,4,1,1,1,0,mcguire01,0
172,156,23,37,10,0,2,11,2,1,11,55,0.237,0.294,0.34,0.634,83.0,53.0,3,2,2,1,1,mckenry01,0
57,52,3,5,1,0,1,4,0,0,4,16,0.096,0.158,0.173,0.331,-2.0,9.0,0,0,0,1,1,mckinbi01,0
185,166,21,33,6,3,5,14,7,0,16,52,0.199,0.273,0.361,0.635,76.0,60.0,0,1,2,0,0,mckinza01,0
14,11,4,1,0,0,1,2,0,0,3,4,0.091,0.286,0.364,0.649,81.0,4.0,0,0,0,0,0,mckinza01,0
171,155,17,32,6,3,4,12,7,0,13,48,0.206,0.272,0.361,0.633,75.0,56.0,0,1,2,0,0,mckinza01,0
597,529,67,130,23,3,20,67,7,3,60,158,0.246,0.327,0.414,0.741,98.0,219.0,7,5,0,3,0,mcmahry01,0
589,533,73,174,39,1,9,62,4,0,40,61,0.326,0.382,0.454,0.836,140.0,242.0,6,11,0,5,1,mcneije01,0
147,128,9,32,6,2,0,11,0,1,16,17,0.25,0.347,0.328,0.675,97.0,42.0,2,3,0,0,0,meadoau01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,medinad01,0
299,289,32,70,22,0,6,31,0,0,7,65,0.242,0.264,0.381,0.645,86.0,110.0,6,2,0,1,0,mejiafr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,melanma01,0
534,460,57,100,21,3,18,62,2,3,66,131,0.217,0.313,0.393,0.706,99.0,181.0,2,1,0,7,1,melenmj01,0
106,97,22,28,4,1,3,15,1,0,7,23,0.289,0.343,0.443,0.786,122.0,43.0,2,1,1,0,0,mendida01,0
240,222,33,72,14,0,13,34,1,0,15,52,0.324,0.367,0.563,0.93,164.0,125.0,13,1,0,2,2,menesjo01,0
128,121,17,25,6,1,4,16,2,2,5,29,0.207,0.242,0.372,0.614,75.0,45.0,8,1,0,1,0,mercaos01,0
127,120,17,25,6,1,4,16,2,2,5,28,0.208,0.244,0.375,0.619,76.0,45.0,8,1,0,1,0,mercaos01,0
119,114,17,23,6,1,4,16,2,2,3,27,0.202,0.227,0.377,0.604,71.0,43.0,4,1,0,1,0,mercaos01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,mercaos01,0
8,6,0,2,0,0,0,0,0,0,2,1,0.333,0.5,0.333,0.833,149.0,2.0,4,0,0,0,0,mercaos01,0
83,73,9,17,5,0,1,8,0,0,9,17,0.233,0.325,0.342,0.668,91.0,25.0,1,1,0,0,0,merceye01,0
550,504,70,126,28,1,11,58,16,5,38,85,0.25,0.298,0.375,0.673,90.0,189.0,11,0,0,8,0,merriwh01,0
420,383,51,92,23,1,6,42,15,3,30,61,0.24,0.29,0.352,0.643,82.0,135.0,8,0,0,7,0,merriwh01,0
130,121,19,34,5,0,5,16,1,2,8,24,0.281,0.323,0.446,0.769,119.0,54.0,3,0,0,1,0,merriwh01,0
160,150,13,34,6,2,1,15,2,1,7,54,0.227,0.269,0.313,0.582,67.0,47.0,1,2,0,1,0,meyerja02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,middlke01,0
241,222,20,47,3,0,7,32,4,2,18,70,0.212,0.27,0.32,0.59,67.0,71.0,3,0,0,1,0,millebr02,0
472,424,53,103,26,1,6,51,2,0,32,93,0.243,0.301,0.351,0.652,89.0,149.0,8,7,0,9,1,milleow01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,millsal02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,millswy01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,millswy01,0
483,444,45,119,25,0,15,66,1,1,28,91,0.268,0.325,0.426,0.751,114.0,189.0,19,10,0,1,0,miranjo01,0
232,212,21,48,11,0,5,17,3,1,18,52,0.226,0.286,0.349,0.635,80.0,74.0,3,0,1,1,0,mitchca01,0
68,61,9,19,3,0,2,9,8,0,6,28,0.311,0.373,0.459,0.832,134.0,28.0,0,0,1,0,0,mitchga01,0
270,262,19,56,8,0,5,24,2,0,5,40,0.214,0.233,0.302,0.535,52.0,79.0,10,2,0,1,0,molinya01,0
433,397,41,84,18,1,12,51,2,0,32,114,0.212,0.273,0.353,0.626,77.0,140.0,5,2,1,1,2,moncayo01,0
54,50,3,7,0,0,0,3,5,0,4,20,0.14,0.204,0.14,0.344,0.0,7.0,2,0,0,0,0,mondera02,0
3,2,0,0,0,0,0,0,0,0,1,1,0.0,0.333,0.0,0.333,10.0,0.0,0,0,0,0,0,mondona01,0
112,106,13,18,3,1,3,8,1,0,4,44,0.17,0.207,0.302,0.509,42.0,32.0,0,1,1,0,0,moniami01,0
50,46,4,6,1,0,0,2,0,0,3,19,0.13,0.184,0.152,0.336,-3.0,7.0,0,0,1,0,0,moniami01,0
62,60,9,12,2,1,3,6,1,0,1,25,0.2,0.226,0.417,0.642,77.0,25.0,0,1,0,0,0,moniami01,0
185,176,21,41,15,1,6,20,0,0,8,60,0.233,0.27,0.432,0.702,85.0,76.0,4,1,0,0,0,monteel01,0
255,205,41,46,11,2,6,24,21,8,34,75,0.224,0.368,0.385,0.753,122.0,79.0,5,13,1,1,2,mooredy01,0
128,109,11,23,3,0,5,23,0,0,16,30,0.211,0.305,0.376,0.681,86.0,41.0,4,0,0,3,0,moranco01,0
425,379,55,89,19,4,16,47,10,7,38,137,0.235,0.308,0.433,0.741,104.0,164.0,6,3,3,2,0,morelch01,0
73,69,10,22,1,0,1,7,0,0,4,8,0.319,0.356,0.377,0.733,112.0,26.0,2,0,0,0,0,morenga01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,moretda01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,moronre01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,moronre01,0
6,6,0,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-8.0,1.0,0,0,0,0,0,motteta01,0
609,555,62,139,28,1,22,85,4,1,43,154,0.25,0.305,0.423,0.729,108.0,235.0,12,4,0,7,1,mountry01,0
285,252,30,54,12,0,7,25,2,0,24,75,0.214,0.295,0.345,0.64,76.0,87.0,8,6,0,3,0,moustmi01,0
672,608,89,157,32,4,16,64,34,10,47,126,0.258,0.318,0.403,0.721,107.0,245.0,4,9,1,5,2,mullice01,0
565,464,69,91,22,1,21,69,2,0,90,141,0.196,0.329,0.384,0.713,100.0,178.0,2,5,0,6,1,muncyma01,0
60,57,7,12,2,0,3,7,1,0,3,10,0.211,0.25,0.404,0.654,82.0,23.0,0,0,0,0,0,munozya01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,murfepe01,0
612,537,67,134,37,2,18,66,1,0,56,124,0.25,0.332,0.426,0.759,122.0,229.0,14,13,0,5,2,murphse01,0
42,33,9,10,2,0,1,1,0,0,8,13,0.303,0.439,0.455,0.894,164.0,15.0,1,0,0,0,0,murphto04,0
9,7,0,1,0,0,0,0,0,0,0,2,0.143,0.25,0.143,0.393,16.0,1.0,0,1,1,0,0,muzzisi01,0
286,261,29,68,15,0,7,41,2,1,21,86,0.261,0.315,0.398,0.713,106.0,104.0,7,1,0,3,1,myerswi01,0
334,310,47,71,19,4,11,46,4,2,19,93,0.229,0.282,0.423,0.705,94.0,131.0,3,4,1,0,2,naquity01,0
204,187,29,46,12,2,7,33,3,2,13,53,0.246,0.305,0.444,0.749,103.0,83.0,1,3,1,0,2,naquity01,0
130,123,18,25,7,2,4,13,1,0,6,40,0.203,0.246,0.39,0.636,80.0,48.0,2,1,0,0,0,naquity01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,nardian01,0
296,262,21,54,12,1,4,23,0,0,29,57,0.206,0.292,0.305,0.597,70.0,80.0,4,3,1,1,1,narvaom01,0
8,8,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,naylobo01,0
498,449,47,115,28,0,20,79,6,1,38,80,0.256,0.319,0.452,0.771,121.0,203.0,13,6,0,5,4,naylojo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,nelsoky01,0
293,271,25,58,4,2,4,26,6,1,20,80,0.214,0.273,0.288,0.561,66.0,78.0,5,2,0,0,0,neusesh01,0
184,157,17,31,4,0,2,16,0,0,20,46,0.197,0.299,0.261,0.56,64.0,41.0,4,4,0,3,0,nevinty01,0
309,288,31,79,18,2,2,24,8,2,16,48,0.274,0.316,0.372,0.687,95.0,107.0,6,2,2,1,0,newmake01,0
313,284,31,68,15,0,3,28,0,0,14,76,0.239,0.276,0.324,0.6,72.0,92.0,14,1,12,2,0,nidoto01,0
673,580,102,159,30,7,16,64,3,2,71,116,0.274,0.367,0.433,0.8,130.0,251.0,9,16,3,3,0,nimmobr01,0
397,347,40,87,15,0,4,40,2,1,34,60,0.251,0.321,0.329,0.649,90.0,114.0,5,6,1,9,1,nolaau01,0
347,290,53,66,16,3,14,40,4,1,51,71,0.228,0.34,0.448,0.788,124.0,130.0,3,1,0,5,1,nootbla01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,norrida01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,norrida01,0
41,33,3,4,1,0,0,2,0,0,6,10,0.121,0.244,0.152,0.395,10.0,5.0,0,0,0,2,0,nunezdo01,0
145,134,14,32,6,1,1,16,0,0,8,35,0.239,0.29,0.321,0.611,73.0,43.0,2,2,0,1,0,ohearry01,0
16,14,1,4,0,0,0,2,0,0,2,3,0.286,0.375,0.286,0.661,92.0,4.0,0,0,0,0,0,ohopplo01,0
